VisitNumber,refund,purchase,TripType,Weekday
2567,0,4,24,5
2568,0,1,9,5
2574,0,17,39,5
2576,0,7,36,5
2577,0,2,22,5
2579,0,5,25,5
2582,0,1,999,5
2583,1,14,39,5
2586,0,3,9,5
2588,0,7,25,5
2591,0,3,7,5
2592,0,1,999,5
2594,0,7,39,5
2601,2,0,999,5
2602,0,18,39,5
2603,0,24,42,5
2610,0,4,36,5
2612,0,30,40,5
2614,0,3,9,5
2615,0,1,8,5
2619,0,4,35,5
2620,0,1,8,5
2622,0,1,5,5
2623,0,1,8,5
2625,0,1,8,5
2626,0,5,38,5
2632,1,0,999,5
2634,0,2,9,5
2636,0,5,7,5
2638,0,1,7,5
2639,0,9,39,5
2640,0,3,7,5
2643,0,2,3,5
2644,0,1,9,5
2648,0,12,6,5
2650,0,3,7,5
2651,0,6,26,5
2654,0,1,21,5
2656,0,2,999,5
2659,0,2,9,5
2661,0,4,30,5
2665,0,1,19,5
2666,2,3,32,5
2667,0,12,39,5
2668,0,9,15,5
2669,0,6,39,5
2672,1,0,999,5
2674,0,2,3,5
2675,1,0,999,5
2676,0,7,25,5
2679,0,10,38,5
2682,0,1,999,5
2685,0,1,5,5
2686,0,2,6,5
2690,0,3,6,5
2691,0,4,7,5
2692,6,0,999,5
2694,0,1,9,5
2695,0,2,7,5
2697,0,12,35,5
2700,0,16,25,5
2702,0,9,37,5
2703,0,2,8,5
2705,0,1,5,5
2707,0,3,4,5
2708,0,1,8,5
2709,1,1,999,5
2710,0,1,8,5
2711,0,1,8,5
2713,0,9,39,5
2714,0,1,7,5
2715,0,1,4,5
2716,0,1,8,5
2718,0,11,39,5
2720,0,3,8,5
2726,0,20,39,5
2729,0,2,7,5
2730,0,34,40,5
2732,0,30,38,5
2734,0,5,39,5
2739,0,1,9,5
2740,0,1,9,5
2742,0,11,43,5
2745,0,9,25,5
2746,0,2,9,5
2748,0,3,8,5
2753,0,7,35,5
2754,0,1,9,5
2755,0,14,37,5
2756,0,1,8,5
2757,0,2,5,5
2758,0,1,7,5
2761,0,2,9,5
2762,0,25,40,5
2763,0,2,8,5
2764,0,15,39,5
2765,0,9,39,5
2768,0,1,5,5
2769,0,1,6,5
2770,0,3,8,5
2776,0,1,8,5
2777,0,9,39,5
2779,0,15,40,5
2781,3,1,999,5
2782,0,7,34,5
2783,0,27,40,5
2785,0,8,39,5
2788,0,2,24,5
2789,3,0,999,5
2791,0,2,8,5
2792,0,13,39,5
2796,0,6,43,5
2798,0,10,7,5
2799,0,8,24,5
2804,0,10,26,5
2805,0,2,9,5
2809,0,47,40,5
2812,3,1,999,5
2813,0,38,40,5
2815,0,6,39,5
2818,0,7,33,5
2819,0,17,39,5
2822,0,25,40,5
2825,0,1,9,5
2829,0,41,40,5
2831,0,6,35,5
2832,0,3,25,5
2833,0,11,43,5
2836,0,7,27,5
2837,0,3,9,5
2838,0,2,3,5
2840,0,1,9,5
2841,0,8,43,5
2843,0,9,38,5
2844,0,4,15,5
2846,0,15,39,5
2847,1,40,40,5
2848,0,11,39,5
2857,0,37,40,5
2859,0,1,8,5
2861,0,3,9,5
2864,0,1,7,5
2865,0,40,40,5
2867,0,4,35,5
2869,0,11,38,5
2873,0,2,5,5
2874,0,5,39,5
2875,0,1,6,5
2879,0,2,8,5
2881,0,22,38,5
2882,0,2,3,5
2883,1,0,999,5
2884,0,6,36,5
2886,0,8,39,5
2890,0,1,3,5
2891,0,1,8,5
2892,0,2,5,5
2895,0,3,7,5
2897,0,1,999,5
2899,0,3,5,5
2900,1,13,25,5
2901,1,1,999,5
2902,0,9,25,5
2904,0,3,29,5
2906,0,8,7,5
2907,0,5,7,5
2911,0,2,3,5
2912,6,1,999,5
2913,0,2,9,5
2914,0,14,35,5
2915,0,1,8,5
2917,0,1,9,5
2920,0,20,42,5
2923,0,3,9,5
2924,0,5,33,5
2927,0,1,6,5
2930,2,0,999,5
2931,0,1,9,5
2933,0,2,3,5
2934,2,0,999,5
2937,0,3,9,5
2938,1,11,25,5
2940,0,1,8,5
2942,6,11,32,5
2945,0,6,36,5
2947,0,2,7,5
2948,0,2,3,5
2950,0,4,26,5
2951,0,1,4,5
2952,0,7,42,5
2954,1,0,999,5
2956,0,3,999,5
2958,0,27,24,5
2959,0,3,9,5
2960,0,4,24,5
2961,0,2,5,5
2962,0,1,5,5
2963,1,1,999,5
2964,0,1,3,5
2965,0,2,5,5
2968,0,1,5,5
2969,0,1,999,5
2972,1,0,999,5
2973,0,1,8,5
2975,0,30,40,5
2978,0,1,5,5
2982,0,2,8,5
2983,0,2,24,5
2984,0,7,32,5
2986,0,1,9,5
2987,0,19,39,5
2988,0,1,3,5
2991,0,3,9,5
2992,0,2,8,5
2994,0,8,27,5
3000,0,8,28,5
3001,0,21,40,5
3004,0,1,999,5
3007,0,9,33,5
3008,0,10,39,5
3010,0,1,8,5
3011,0,4,42,5
3012,0,5,39,5
3014,0,11,33,5
3017,0,1,28,5
3018,0,6,25,5
3019,0,7,38,5
3021,0,2,8,5
3023,1,29,40,5
3027,2,0,999,5
3028,0,11,39,5
3032,0,45,40,5
3033,0,2,3,5
3034,0,5,9,5
3035,0,22,40,5
3036,0,1,8,5
3042,2,0,999,5
3043,1,54,40,5
3044,0,6,39,5
3045,0,1,8,5
3047,1,0,999,5
3048,0,2,7,5
3049,0,10,24,5
3050,0,14,39,5
3051,0,27,37,5
3052,0,12,6,5
3053,0,6,43,5
3054,0,48,40,5
3057,0,3,5,5
3058,1,0,999,5
3060,0,5,43,5
3062,0,8,20,5
3064,0,2,8,5
3066,1,0,999,5
3067,0,1,9,5
3068,0,2,6,5
3069,0,5,32,5
3074,0,14,39,5
3075,0,5,35,5
3078,1,0,999,5
3080,4,0,999,5
3082,0,1,4,5
3083,0,3,5,5
3084,0,1,999,5
3088,0,5,8,5
3089,0,6,28,5
3091,0,19,24,5
3092,0,20,40,5
3093,0,7,7,5
3097,0,6,39,5
3103,0,1,5,5
3105,0,1,9,5
3106,0,1,8,5
3110,0,2,3,5
3113,0,22,18,5
3116,0,2,3,5
3118,0,12,39,5
3120,0,5,19,5
3121,0,3,8,5
3122,0,10,39,5
3123,0,54,40,5
3124,1,14,7,5
3125,4,4,999,5
3129,0,10,7,5
3130,1,8,25,5
3132,0,5,36,5
3133,0,4,5,5
3135,0,2,8,5
3138,0,3,9,5
3140,0,1,7,5
3143,0,3,8,5
3144,0,5,7,5
3145,0,12,39,5
3147,0,3,38,5
3148,0,3,9,5
3149,0,1,999,5
3150,0,1,8,5
3153,0,2,7,5
3156,0,5,36,5
3157,0,8,5,5
3159,0,2,24,5
3161,0,1,8,5
3162,0,1,5,5
3163,0,32,40,5
3166,0,5,25,5
3169,0,7,39,5
3170,0,3,7,5
3171,0,3,8,5
3173,0,23,38,5
3175,0,1,8,5
3177,0,1,8,5
3178,0,3,9,5
3179,0,12,39,5
3180,2,1,999,5
3182,1,3,5,5
3183,0,2,9,5
3184,0,17,39,5
3185,0,2,8,5
3186,0,2,8,5
3187,0,2,9,5
3190,0,1,9,5
3191,0,13,39,5
3193,0,9,39,5
3195,0,2,7,5
3196,0,15,39,5
3198,0,3,8,5
3199,0,6,26,5
3201,0,2,9,5
3204,0,5,25,5
3205,0,2,9,5
3207,0,7,39,5
3208,0,7,32,5
3210,0,29,40,5
3212,0,2,8,5
3214,0,1,9,5
3217,1,41,40,5
3218,0,1,8,5
3222,0,1,8,5
3223,0,2,30,5
3224,0,3,37,5
3225,0,2,3,5
3226,1,13,39,5
3227,0,1,9,5
3229,0,4,7,5
3230,0,5,20,5
3232,1,5,5,5
3233,0,9,20,5
3238,0,15,39,5
3242,0,2,19,5
3246,0,4,42,5
3247,0,14,33,5
3250,0,2,5,5
3254,0,2,9,5
3255,0,2,9,5
3257,0,5,36,5
3258,0,2,3,5
3261,0,2,8,5
3262,0,1,3,5
3264,0,23,40,5
3266,0,24,27,5
3267,0,19,39,5
3270,0,1,31,5
3273,0,6,36,5
3274,0,4,34,5
3275,0,28,40,5
3276,0,8,39,5
3277,0,1,999,5
3278,0,9,39,5
3279,0,11,22,5
3281,0,14,15,5
3282,0,4,999,5
3283,0,2,8,5
3290,0,3,9,5
3291,0,1,3,5
3293,0,2,6,5
3297,0,1,3,5
3298,1,21,39,5
3299,0,15,21,5
3301,0,7,36,5
3303,0,2,3,5
3304,0,10,39,5
3308,0,3,25,5
3310,0,2,9,5
3311,0,41,40,5
3313,0,4,38,5
3314,0,6,27,5
3316,0,3,42,5
3317,0,1,8,5
3318,0,20,39,5
3319,1,0,999,5
3321,0,2,19,5
3324,0,2,999,5
3325,0,7,33,5
3326,0,21,37,5
3327,0,7,39,5
3328,0,1,9,5
3330,0,4,3,5
3332,0,1,999,5
3334,0,3,8,5
3335,0,5,36,5
3336,0,10,36,5
3337,0,1,27,5
3339,0,34,40,5
3343,0,1,3,5
3344,0,3,9,5
3345,1,20,24,5
3346,1,35,40,5
3347,0,2,9,5
3350,0,8,39,5
3351,0,4,8,5
3352,0,12,24,5
3353,0,1,9,5
3354,0,9,36,5
3356,0,1,5,5
3358,0,1,8,5
3359,0,2,7,5
3360,0,8,20,5
3365,0,7,25,5
3366,0,6,5,5
3368,0,1,8,5
3369,0,2,8,5
3373,0,2,3,5
3374,0,1,8,5
3375,0,3,999,5
3377,0,4,27,5
3378,0,81,40,5
3379,0,1,5,5
3380,0,2,7,5
3381,0,36,40,5
3383,0,56,40,5
3386,0,1,19,5
3391,0,3,8,5
3393,0,6,43,5
3394,0,4,18,5
3397,0,1,6,5
3398,0,11,34,5
3401,0,1,9,5
3403,0,1,9,5
3404,0,3,24,5
3405,0,8,39,5
3407,0,16,39,5
3408,0,2,999,5
3410,0,10,5,5
3411,0,8,25,5
3412,0,2,8,5
3413,0,1,22,5
3415,0,4,21,5
3417,0,2,3,5
3419,0,13,33,5
3421,0,31,40,5
3422,0,2,999,5
3424,0,11,27,5
3432,0,1,5,5
3433,0,26,40,5
3435,0,17,36,5
3438,0,2,3,5
3440,0,29,40,5
3441,0,23,40,5
3442,0,4,39,5
3449,0,2,9,5
3450,0,17,39,5
3451,0,2,8,5
3452,0,5,5,5
3453,0,1,3,5
3455,0,4,18,5
3458,0,3,8,5
3459,0,7,30,5
3464,0,17,39,5
3466,0,4,3,5
3467,0,4,38,5
3468,0,1,8,5
3470,0,3,8,5
3472,0,1,5,5
3473,0,16,43,5
3474,0,15,37,5
3475,0,6,25,5
3476,0,14,32,5
3478,0,2,8,5
3479,0,29,40,5
3480,0,3,5,5
3481,0,2,3,5
3482,0,2,999,5
3487,0,3,8,5
3488,0,5,39,5
3489,0,3,8,5
3491,0,3,8,5
3495,0,10,25,5
3497,0,1,5,5
3498,0,4,34,5
3499,0,2,3,5
3500,0,4,32,5
3501,0,14,37,5
3502,0,8,33,5
3503,0,2,999,5
3504,0,21,36,5
3505,0,12,37,5
3507,0,2,3,5
3508,2,16,39,5
3510,6,0,999,5
3511,0,7,25,5
3513,0,1,3,5
3516,0,2,8,5
3517,0,1,5,5
3519,0,4,37,5
3520,0,14,7,5
3521,0,14,19,5
3524,1,0,999,5
3525,0,2,999,5
3528,0,2,3,5
3529,0,2,9,5
3533,0,1,30,5
3535,0,21,40,5
3537,1,5,7,5
3538,1,5,20,5
3539,1,8,6,5
3542,0,2,5,5
3545,0,1,5,5
3546,0,8,39,5
3548,0,2,3,5
3549,0,6,38,5
3550,0,5,22,5
3551,0,1,999,5
3553,0,2,8,5
3554,0,1,9,5
3556,0,24,40,5
3557,0,8,38,5
3559,0,8,22,5
3562,0,4,35,5
3563,0,15,37,5
3564,0,16,39,5
3565,0,5,20,5
3566,0,2,9,5
3569,0,2,999,5
3571,0,7,42,5
3576,1,6,25,5
3578,0,1,19,5
3579,0,6,36,5
3581,0,7,7,5
3583,0,19,32,5
3584,1,0,999,5
3585,0,19,39,5
3590,0,13,15,5
3591,0,2,999,5
3592,0,2,8,5
3593,0,1,6,5
3594,0,36,40,5
3598,0,15,30,5
3599,0,2,999,5
3601,0,2,8,5
3602,0,17,44,5
3605,0,10,44,5
3608,0,9,18,5
3611,0,4,37,5
3613,0,5,30,5
3616,0,2,3,5
3617,0,3,8,5
3623,0,7,21,5
3624,0,10,24,5
3627,0,4,22,5
3629,0,4,37,5
3630,0,8,30,5
3631,0,2,3,5
3633,0,1,4,5
3634,0,2,8,5
3635,1,1,999,5
3638,0,2,3,5
3639,1,25,40,5
3640,0,16,44,5
3641,0,2,8,5
3642,0,3,8,5
3644,0,12,36,5
3646,0,2,5,5
3647,1,1,999,5
3648,1,0,999,5
3650,0,39,25,5
3651,0,7,38,5
3657,0,2,3,5
3661,0,3,8,5
3662,0,6,18,5
3663,0,1,8,5
3665,0,1,9,5
3666,0,2,3,5
3667,0,9,6,5
3669,0,11,43,5
3671,0,17,40,5
3674,0,6,42,5
3675,0,1,9,5
3676,0,2,7,5
3677,0,1,22,5
3678,0,2,999,5
3681,0,4,3,5
3683,0,2,3,5
3686,0,3,8,5
3687,2,14,25,5
3688,0,13,39,5
3689,0,2,9,5
3690,0,9,5,5
3691,0,1,9,5
3692,0,7,27,5
3693,0,2,8,5
3694,0,2,8,5
3696,0,1,8,5
3698,0,5,41,5
3701,0,2,9,5
3707,0,2,3,5
3708,0,2,5,5
3710,0,7,7,5
3711,0,7,7,5
3712,0,1,8,5
3713,0,6,22,5
3714,0,10,6,5
3715,1,4,22,5
3716,0,4,35,5
3717,0,11,39,5
3718,0,1,5,5
3722,0,1,9,5
3723,0,4,33,5
3726,0,1,5,5
3728,0,2,3,5
3730,0,1,5,5
3733,0,2,3,5
3734,0,4,38,5
3735,0,3,9,5
3738,0,3,8,5
3742,0,3,8,5
3743,0,23,40,5
3744,0,2,3,5
3746,0,4,38,5
3749,2,0,999,5
3751,0,19,42,5
3753,1,9,39,5
3754,0,17,28,5
3762,0,6,39,5
3767,0,1,3,5
3768,0,2,8,5
3769,0,11,38,5
3770,0,3,9,5
3771,0,13,24,5
3772,0,2,8,5
3774,3,4,999,5
3776,0,2,3,5
3779,0,2,24,5
3780,0,1,9,5
3783,0,2,8,5
3784,1,13,15,5
3788,0,5,39,5
3789,0,2,3,5
3790,0,5,26,5
3791,0,10,7,5
3795,8,0,999,5
3796,0,4,39,5
3797,0,7,5,5
3800,0,8,5,5
3802,0,8,38,5
3803,0,6,42,5
3804,0,4,35,5
3806,0,23,40,5
3808,0,5,22,5
3811,0,3,9,5
3812,0,11,7,5
3814,5,1,999,5
3815,0,14,39,5
3817,0,1,8,5
3819,0,4,30,5
3821,0,1,3,5
3823,0,8,33,5
3824,1,0,999,5
3825,0,2,9,5
3828,0,1,8,5
3829,0,4,6,5
3832,0,1,3,5
3833,0,3,25,5
3834,0,7,25,5
3839,0,2,3,5
3840,0,6,37,5
3841,0,4,36,5
3842,0,13,38,5
3845,0,5,3,5
3847,0,3,37,5
3849,0,12,39,5
3850,0,1,9,5
3852,0,33,44,5
3854,0,1,9,5
3855,0,1,9,5
3861,0,4,25,5
3862,0,3,8,5
3865,1,9,32,5
3867,0,2,8,5
3868,1,1,999,5
3870,0,1,7,5
3872,0,1,8,5
3873,0,3,8,5
3874,1,0,999,5
3875,0,3,9,5
3882,0,1,7,5
3886,0,2,8,5
3887,0,2,999,5
3888,0,6,25,5
3891,0,3,24,5
3895,0,1,9,5
3899,0,1,8,5
3901,0,14,38,5
3903,0,2,5,5
3904,0,1,9,5
3905,0,2,5,5
3907,0,3,15,5
3910,0,6,25,5
3911,1,5,25,5
3912,0,15,7,5
3914,0,5,5,5
3916,0,6,27,5
3917,0,15,35,5
3918,0,5,5,5
3920,0,6,24,5
3921,0,17,44,5
3922,0,13,7,5
3924,0,7,36,5
3925,0,2,3,5
3927,0,3,8,5
3928,0,6,37,5
3929,0,4,39,5
3930,0,3,7,5
3931,0,1,3,5
3932,0,7,30,5
3933,0,5,37,5
3938,0,2,7,5
3940,0,3,8,5
3943,1,0,999,5
3944,0,2,8,5
3948,1,0,999,5
3952,0,1,5,5
3954,0,44,40,5
3957,0,14,32,5
3958,0,7,23,5
3959,0,13,7,5
3962,0,2,8,5
3966,0,1,5,5
3969,0,3,5,5
3971,0,2,8,5
3972,0,43,33,5
3973,0,19,37,5
3974,0,16,26,5
3975,4,0,999,5
3976,0,31,40,5
3979,0,2,3,5
3981,3,11,33,5
3982,1,0,999,5
3986,0,6,36,5
3987,1,36,40,5
3991,0,1,8,5
3993,0,1,5,5
3995,0,2,3,5
3996,0,2,999,5
3997,0,3,9,5
3999,0,2,3,5
4003,0,1,4,5
4004,0,65,40,5
4007,0,7,19,5
4009,0,12,39,5
4012,0,4,3,5
4013,0,1,9,5
4014,0,2,8,5
4015,0,6,33,5
4017,1,4,999,5
4018,0,3,22,5
4020,0,21,40,5
4022,0,2,28,5
4023,0,3,9,5
4025,1,7,25,5
4029,0,2,9,5
4036,0,4,29,5
4037,0,1,8,5
4038,0,8,39,5
4039,0,5,36,5
4045,2,29,40,5
4047,0,2,3,5
4049,0,10,39,5
4050,0,1,8,5
4052,0,3,8,5
4053,0,9,36,5
4054,0,1,9,5
4055,1,9,36,5
4058,0,2,3,5
4060,0,1,8,5
4063,0,2,8,5
4066,0,2,8,5
4067,0,2,999,5
4068,0,3,8,5
4069,0,1,8,5
4070,0,13,24,5
4071,0,2,8,5
4072,0,24,40,5
4074,0,19,39,5
4075,0,2,3,5
4081,0,4,21,5
4082,0,1,8,5
4083,0,2,8,5
4084,0,5,36,5
4085,1,5,33,5
4088,0,2,3,5
4089,1,1,999,5
4090,0,22,40,5
4099,0,2,8,5
4104,0,2,3,5
4105,0,10,36,5
4106,0,1,7,5
4107,0,11,39,5
4109,0,63,24,5
4110,0,3,9,5
4115,0,31,40,5
4119,0,6,25,5
4123,0,2,8,5
4124,0,16,39,5
4126,0,4,19,5
4129,0,1,8,5
4130,0,6,5,5
4131,1,8,41,5
4133,0,4,5,5
4134,0,2,8,5
4136,0,4,7,5
4140,0,2,4,5
4143,0,27,40,5
4144,0,11,35,5
4145,0,7,25,5
4146,0,4,3,5
4148,0,13,39,5
4154,0,2,7,5
4159,2,3,9,5
4163,1,1,999,5
4166,0,36,40,5
4170,0,3,5,5
4171,0,8,39,5
4172,0,2,9,5
4174,0,1,5,5
4175,0,68,40,5
4176,0,4,35,5
4177,0,8,25,5
4178,0,13,39,5
4179,0,1,8,5
4180,0,2,3,5
4181,0,23,44,5
4184,0,8,27,5
4185,0,3,8,5
4186,0,1,8,5
4187,0,6,39,5
4189,0,2,4,5
4191,0,1,8,5
4194,0,4,35,5
4195,0,1,8,5
4196,0,12,35,5
4197,0,6,35,5
4201,0,4,29,5
4202,0,11,39,5
4204,0,2,8,5
4208,0,8,33,5
4210,0,9,39,5
4211,0,6,39,5
4212,0,5,7,5
4213,0,4,9,5
4216,0,3,6,5
4217,2,2,999,5
4220,0,12,35,5
4222,0,1,8,5
4224,0,21,40,5
4225,0,2,8,5
4226,0,1,19,5
4233,0,3,24,5
4234,0,1,8,5
4238,0,5,38,5
4239,0,1,3,5
4240,0,1,9,5
4241,2,0,999,5
4242,0,1,8,5
4245,0,3,8,5
4247,0,23,37,5
4250,0,2,32,5
4256,0,1,8,5
4258,0,5,43,5
4261,0,1,24,5
4262,1,7,25,5
4264,0,5,39,5
4266,0,4,18,5
4267,0,2,3,5
4268,0,14,39,5
4269,1,0,999,5
4271,1,2,19,5
4273,0,7,24,5
4276,0,2,3,5
4277,0,2,7,5
4279,0,6,38,5
4281,0,7,39,5
4284,1,1,999,5
4285,0,3,19,5
4286,0,6,18,5
4287,0,11,38,5
4288,0,21,32,5
4290,0,24,44,5
4291,0,5,7,5
4294,0,2,6,5
4298,0,1,9,5
4301,0,5,44,5
4302,0,4,30,5
4303,0,2,3,5
4304,0,28,40,5
4308,0,23,40,5
4309,0,14,40,5
4310,0,5,36,5
4311,0,7,32,5
4315,0,1,9,5
4318,0,1,29,5
4319,0,15,37,5
4321,0,9,39,5
4326,0,2,8,5
4329,3,3,999,5
4331,0,4,24,5
4333,1,1,999,5
4334,0,28,40,5
4336,0,30,40,5
4340,0,1,7,5
4342,0,1,8,5
4343,0,1,8,5
4345,0,7,33,5
4346,0,51,40,5
4348,0,10,27,5
4352,0,2,8,5
4354,1,0,999,5
4355,0,6,36,5
4359,0,2,8,5
4360,0,2,8,5
4361,0,13,36,5
4362,0,2,8,5
4364,0,3,8,5
4366,0,5,36,5
4367,1,0,999,5
4368,0,2,9,5
4371,0,3,32,5
4372,0,7,43,5
4374,0,15,39,5
4375,0,8,43,5
4378,0,30,40,5
4386,0,4,7,5
4387,0,1,9,5
4388,0,7,35,5
4391,0,1,7,5
4392,1,0,999,5
4393,1,1,999,5
4394,0,9,39,5
4397,1,5,25,5
4400,0,1,7,5
4401,0,1,42,5
4402,0,11,33,5
4403,0,23,44,5
4404,0,6,32,5
4407,0,4,24,5
4409,0,7,37,5
4410,0,5,42,5
4414,0,51,40,5
4417,0,4,36,5
4418,0,39,40,5
4419,0,3,8,5
4420,0,19,39,5
4421,0,9,36,5
4423,0,1,3,5
4424,0,2,23,5
4427,0,4,7,5
4431,1,12,38,5
4432,0,10,36,5
4435,0,2,3,5
4440,0,21,40,5
4441,0,26,40,5
4442,0,2,29,5
4445,0,6,38,5
4446,0,1,19,5
4447,0,2,3,5
4448,0,10,32,5
4449,1,11,39,5
4450,1,6,36,5
4452,0,5,25,5
4453,0,3,8,5
4454,1,0,999,5
4457,0,20,40,5
4459,1,0,999,5
4460,0,2,3,5
4461,2,20,38,5
4462,0,68,40,5
4466,0,4,3,5
4470,1,21,40,5
4471,0,25,37,5
4474,0,4,4,5
4475,0,3,9,5
4480,0,10,39,5
4482,1,0,999,5
4484,0,3,8,5
4485,0,7,43,5
4486,0,13,36,5
4487,0,1,3,5
4489,0,11,39,5
4491,0,4,35,5
4493,0,19,39,5
4499,0,15,39,5
4500,0,26,42,5
4502,0,3,9,5
4503,1,0,999,5
4506,0,4,38,5
4508,1,0,999,5
4509,0,9,24,5
4511,0,1,26,5
4512,0,3,999,5
4514,0,33,40,5
4519,0,1,5,5
4520,0,9,39,5
4521,0,14,39,5
4527,0,7,36,5
4529,1,14,32,5
4530,0,3,9,5
4531,0,2,3,5
4534,0,8,5,5
4537,0,8,39,5
4539,1,0,999,5
4540,0,20,44,5
4542,0,4,20,5
4545,0,19,39,5
4548,0,5,27,5
4549,0,2,3,5
4557,0,5,39,5
4561,0,14,40,5
4562,0,3,8,5
4564,0,4,3,5
4565,0,6,35,5
4566,0,3,9,5
4567,0,6,38,5
4570,0,2,9,5
4571,0,1,9,5
4572,0,4,35,5
4577,0,2,8,5
4580,0,2,8,5
4581,0,54,24,5
4582,0,9,39,5
4584,0,4,39,5
4585,2,16,39,5
4586,0,18,39,5
4587,0,3,9,5
4589,0,11,43,5
4590,1,15,35,5
4591,0,6,24,5
4592,0,2,30,5
4594,0,14,27,5
4595,0,2,3,5
4596,0,2,3,5
4597,0,26,40,5
4599,0,12,24,5
4600,0,56,40,5
4601,1,23,32,5
4602,0,3,5,5
4603,0,5,24,5
4607,0,1,8,5
4609,0,6,5,5
4611,0,5,39,5
4612,0,4,5,5
4613,0,1,23,5
4615,0,3,7,5
4618,0,75,40,5
4620,0,6,29,5
4622,1,0,999,5
4624,0,10,39,5
4625,0,6,36,5
4627,0,2,9,5
4628,1,0,999,5
4630,0,1,8,5
4631,0,2,9,5
4632,0,8,33,5
4633,0,3,7,5
4637,0,3,9,5
4638,0,1,9,5
4641,0,6,27,5
4642,0,10,39,5
4645,0,3,8,5
4647,2,0,999,5
4650,0,11,39,5
4651,0,1,3,5
4653,0,24,40,5
4656,0,3,4,5
4657,0,7,5,5
4660,0,28,40,5
4661,0,28,37,5
4663,0,4,20,5
4666,0,2,8,5
4668,0,1,9,5
4669,0,12,36,5
4678,1,9,29,5
4680,0,3,8,5
4681,0,7,15,5
4682,0,19,39,5
4683,0,19,39,5
4684,0,18,24,5
4692,0,8,27,5
4693,0,7,33,5
4695,0,8,6,5
4696,0,2,3,5
4697,0,3,8,5
4699,0,1,3,5
4700,0,5,33,5
4701,0,4,39,5
4702,0,2,3,5
4704,0,2,9,5
4705,0,3,9,5
4707,0,2,9,5
4708,0,2,9,5
4709,0,7,33,5
4713,0,16,44,5
4714,0,13,39,5
4717,0,5,7,5
4720,0,2,3,5
4722,0,23,40,5
4726,0,1,999,5
4728,0,17,42,5
4729,0,1,8,5
4731,0,13,15,5
4735,1,2,8,5
4737,0,1,19,5
4738,0,9,39,5
4741,0,2,8,5
4742,1,13,7,5
4743,0,2,3,5
4744,1,10,25,5
4746,0,5,5,5
4750,1,1,999,5
4753,0,5,25,5
4754,0,2,999,5
4755,0,5,35,5
4757,0,1,9,5
4758,0,4,38,5
4760,0,1,3,5
4761,0,6,32,5
4762,0,2,5,5
4764,1,1,999,5
4766,0,4,34,5
4769,0,1,9,5
4772,0,3,8,5
4775,1,0,999,5
4781,0,1,999,5
4784,1,53,24,5
4786,0,1,8,5
4787,0,23,44,5
4790,0,1,7,5
4792,0,2,3,5
4793,0,2,30,5
4795,0,2,9,5
4797,1,1,999,5
4798,0,4,7,5
4800,0,1,9,5
4802,0,12,22,5
4806,0,6,32,5
4809,0,2,8,5
4816,0,3,8,5
4819,0,2,15,5
4821,0,18,25,5
4823,0,13,38,5
4825,3,0,999,5
4826,0,14,39,5
4828,1,1,999,5
4829,0,10,38,5
4830,0,3,25,5
4831,0,1,7,5
4834,0,5,39,5
4835,0,7,25,5
4836,0,1,8,5
4837,1,28,37,5
4838,0,2,19,5
4841,0,28,37,5
4845,0,6,24,5
4848,0,4,36,5
4849,2,1,999,5
4850,0,2,8,5
4851,0,3,5,5
4852,0,17,38,5
4853,0,2,30,5
4856,0,1,6,5
4860,0,2,3,5
4865,0,2,8,5
4866,0,15,33,5
4870,0,6,32,5
4873,0,35,40,5
4874,0,1,30,5
4875,0,1,8,5
4877,0,1,5,5
4879,2,0,999,5
4881,0,1,8,5
4883,0,2,7,5
4884,0,1,999,5
4885,0,12,42,5
4888,0,14,39,5
4890,0,6,39,5
4891,3,0,999,5
4894,0,5,42,5
4895,0,1,8,5
4898,0,14,32,5
4900,0,8,7,5
4906,0,2,8,5
4908,0,5,43,5
4909,0,11,32,5
4910,0,1,8,5
4913,0,3,9,5
4915,0,5,29,5
4916,0,2,3,5
4920,1,1,999,5
4921,0,10,999,5
4922,0,4,22,5
4923,0,12,34,5
4924,0,2,9,5
4925,0,5,39,5
4927,0,22,40,5
4928,0,1,9,5
4929,0,2,9,5
4933,0,6,37,5
4934,0,7,39,5
4937,0,24,42,5
4938,0,1,9,5
4939,0,2,3,5
4941,0,14,44,5
4944,0,1,9,5
4945,0,3,9,5
4946,0,1,5,5
4947,0,4,8,5
4949,0,2,5,5
4950,0,1,999,5
4952,0,20,37,5
4953,1,30,40,5
4954,0,4,37,5
4955,0,19,38,5
4958,0,13,36,5
4959,0,2,7,5
4960,0,3,7,5
4961,0,15,38,5
4962,0,2,5,5
4963,0,7,32,5
4965,0,41,42,5
4966,0,1,9,5
4970,0,15,39,5
4972,0,11,39,5
4973,0,3,7,5
4975,0,14,39,5
4978,0,1,30,5
4979,0,17,39,5
4980,0,1,9,5
4981,0,2,3,5
4982,0,3,8,5
4987,0,26,37,5
4988,1,13,27,5
4989,0,5,25,5
4991,0,3,9,5
4993,0,30,40,5
4994,0,4,5,5
4998,0,9,5,5
4999,0,28,37,5
5000,0,7,42,5
5002,0,3,5,5
5004,0,19,38,5
5005,0,6,30,5
5008,0,4,7,5
5009,0,2,9,5
5011,0,11,43,5
5012,1,0,999,5
5013,0,1,8,5
5014,0,2,8,5
5015,1,0,999,5
5016,0,3,8,5
5018,1,4,9,5
5019,1,36,40,5
5020,2,2,999,5
